,topic,seed_sequence,score,annotated
0,911,0,-0.13333333333333333,23.333333333333332
1,911,1,-0.12087912087912088,17.582417582417584
2,911,2,-0.15217391304347827,18.478260869565215
3,911,3,-0.21739130434782608,18.478260869565215
4,911,4,-0.20430107526881722,18.27956989247312
5,911,5,-0.13829787234042554,23.404255319148938
6,911,6,-0.15217391304347827,29.347826086956523
7,911,7,-0.22105263157894736,25.263157894736842
8,911,8,-0.20212765957446807,39.361702127659576
9,911,9,-0.17204301075268819,44.086021505376344
10,911,10,-0.22580645161290322,43.01075268817204
11,911,11,-0.13333333333333333,37.77777777777778
12,911,12,-0.03333333333333333,46.666666666666664
13,911,13,-0.08695652173913043,41.30434782608695
14,911,14,-0.010638297872340425,47.87234042553192
15,911,15,-0.052083333333333336,39.58333333333333
16,911,16,-0.010638297872340425,52.12765957446809
17,911,17,-0.04395604395604396,49.45054945054945
18,911,18,-0.0989010989010989,46.15384615384615
19,911,19,-0.09090909090909091,50.505050505050505
20,911,20,-0.09473684210526316,55.78947368421052
21,911,21,-0.021739130434782608,61.95652173913043
22,911,22,0.0,55.434782608695656
23,911,23,0.022222222222222223,62.22222222222222
24,911,24,0.011111111111111112,58.88888888888889
25,911,25,0.13333333333333333,58.88888888888889
26,911,26,0.07777777777777778,60.0
27,911,27,0.054945054945054944,53.84615384615385
28,911,28,0.06593406593406594,56.043956043956044
29,911,29,0.022222222222222223,57.77777777777777
30,911,30,0.06593406593406594,60.43956043956044
31,911,31,0.09782608695652174,59.78260869565217
32,911,32,0.17582417582417584,65.93406593406593
33,911,33,0.08888888888888889,61.111111111111114
34,911,34,0.07692307692307693,69.23076923076923
35,911,35,0.12087912087912088,67.03296703296702
36,911,36,0.07777777777777778,62.22222222222222
37,911,37,0.06521739130434782,68.47826086956522
38,911,38,0.06451612903225806,61.29032258064516
39,911,39,0.021739130434782608,73.91304347826086
40,911,40,0.07608695652173914,77.17391304347827
41,911,41,0.07692307692307693,63.73626373626373
42,911,42,0.11956521739130435,71.73913043478261
43,911,43,0.08695652173913043,78.26086956521739
44,911,44,0.022222222222222223,70.0
45,911,45,-0.043478260869565216,59.78260869565217
46,911,46,0.05434782608695652,65.21739130434783
47,911,47,0.1,55.55555555555556
48,911,48,-0.13186813186813187,50.54945054945055
49,911,49,0.03333333333333333,66.66666666666666
50,911,50,-0.011111111111111112,64.44444444444444
51,911,51,-0.07692307692307693,68.13186813186813
52,911,52,-0.07608695652173914,61.95652173913043
53,911,53,-0.13333333333333333,57.77777777777777
54,911,54,-0.16129032258064516,55.91397849462365
55,911,55,-0.04395604395604396,60.43956043956044
56,911,56,-0.054945054945054944,58.24175824175825
57,911,57,-0.02197802197802198,60.43956043956044
58,911,58,0.03260869565217391,70.65217391304348
59,911,59,-0.050505050505050504,62.62626262626263
60,911,60,-0.10526315789473684,57.89473684210527
61,911,61,0.020618556701030927,72.16494845360825
62,911,62,0.0,68.04123711340206
63,911,63,0.01098901098901099,61.53846153846154
64,911,64,-0.06521739130434782,65.21739130434783
65,911,65,0.054945054945054944,67.03296703296702
66,911,66,-0.010869565217391304,71.73913043478261
67,911,67,-0.10752688172043011,65.59139784946237
68,911,68,0.03296703296703297,64.83516483516483
69,911,69,-0.010869565217391304,68.47826086956522
70,911,70,-0.03260869565217391,71.73913043478261
71,911,71,-0.06521739130434782,69.56521739130434
72,911,72,-0.05263157894736842,73.68421052631578
73,911,73,-0.1368421052631579,70.52631578947368
74,911,74,-0.03225806451612903,78.49462365591397
75,911,75,-0.09574468085106383,72.3404255319149
76,911,76,-0.11578947368421053,70.52631578947368
77,911,77,-0.042105263157894736,74.73684210526315
78,911,78,-0.041666666666666664,76.04166666666666
79,911,79,-0.010309278350515464,83.50515463917526
80,911,80,0.0,87.62886597938144
81,chemtrails,0,-0.1956521739130435,28.26086956521739
82,chemtrails,1,-0.2553191489361702,30.851063829787233
83,chemtrails,2,-0.1827956989247312,31.182795698924732
84,chemtrails,3,-0.20212765957446807,30.851063829787233
85,chemtrails,4,-0.23076923076923078,29.67032967032967
86,chemtrails,5,-0.24444444444444444,32.22222222222222
87,chemtrails,6,-0.2087912087912088,36.26373626373626
88,chemtrails,7,-0.18888888888888888,34.44444444444444
89,chemtrails,8,-0.12222222222222222,34.44444444444444
90,chemtrails,9,-0.15555555555555556,40.0
91,chemtrails,10,-0.14444444444444443,35.55555555555556
92,chemtrails,11,-0.18681318681318682,42.857142857142854
93,chemtrails,12,-0.15217391304347827,40.21739130434783
94,chemtrails,13,-0.18681318681318682,40.65934065934066
95,chemtrails,14,-0.2087912087912088,42.857142857142854
96,chemtrails,15,-0.13186813186813187,43.956043956043956
97,chemtrails,16,-0.2087912087912088,46.15384615384615
98,chemtrails,17,-0.13186813186813187,43.956043956043956
99,chemtrails,18,-0.17391304347826086,46.73913043478261
100,chemtrails,19,-0.16483516483516483,41.75824175824176
101,chemtrails,20,-0.19148936170212766,47.87234042553192
102,chemtrails,21,-0.15384615384615385,50.54945054945055
103,chemtrails,22,-0.15217391304347827,54.347826086956516
104,chemtrails,23,-0.09782608695652174,55.434782608695656
105,chemtrails,24,-0.14130434782608695,58.69565217391305
106,chemtrails,25,-0.0989010989010989,54.94505494505495
107,chemtrails,26,-0.12222222222222222,57.77777777777777
108,chemtrails,27,-0.12087912087912088,57.14285714285714
109,chemtrails,28,-0.13186813186813187,60.43956043956044
110,chemtrails,29,-0.11956521739130435,66.30434782608695
111,chemtrails,30,-0.1,58.88888888888889
112,chemtrails,31,-0.12222222222222222,54.44444444444444
113,chemtrails,32,-0.07692307692307693,63.73626373626373
114,chemtrails,33,-0.06666666666666667,64.44444444444444
115,chemtrails,34,-0.1,74.44444444444444
116,chemtrails,35,-0.054945054945054944,74.72527472527473
117,chemtrails,36,-0.01098901098901099,76.92307692307693
118,chemtrails,37,-0.03225806451612903,78.49462365591397
119,chemtrails,38,-0.06451612903225806,73.11827956989248
120,chemtrails,39,-0.08247422680412371,76.28865979381443
121,chemtrails,40,-0.021052631578947368,84.21052631578947
122,chemtrails,41,-0.11578947368421053,62.10526315789474
123,chemtrails,42,-0.2604166666666667,51.041666666666664
124,chemtrails,43,-0.2717391304347826,52.17391304347826
125,chemtrails,44,-0.34408602150537637,56.98924731182796
126,chemtrails,45,-0.43956043956043955,43.956043956043956
127,chemtrails,46,-0.4725274725274725,46.15384615384615
128,chemtrails,47,-0.3888888888888889,50.0
129,chemtrails,48,-0.45054945054945056,45.05494505494506
130,chemtrails,49,-0.4444444444444444,43.333333333333336
131,chemtrails,50,-0.5274725274725275,38.46153846153847
132,chemtrails,51,-0.45054945054945056,49.45054945054945
133,chemtrails,52,-0.4725274725274725,49.45054945054945
134,chemtrails,53,-0.4175824175824176,56.043956043956044
135,chemtrails,54,-0.3695652173913043,53.2608695652174
136,chemtrails,55,-0.43956043956043955,51.64835164835166
137,chemtrails,56,-0.44086021505376344,59.13978494623656
138,chemtrails,57,-0.4787234042553192,63.829787234042556
139,chemtrails,58,-0.41935483870967744,59.13978494623656
140,chemtrails,59,-0.41304347826086957,50.0
141,chemtrails,60,-0.34782608695652173,59.78260869565217
142,chemtrails,61,-0.5053763440860215,53.76344086021505
143,chemtrails,62,-0.5376344086021505,56.98924731182796
144,chemtrails,63,-0.41304347826086957,63.04347826086957
145,chemtrails,64,-0.4731182795698925,64.51612903225806
146,chemtrails,65,-0.3956043956043956,67.03296703296702
147,chemtrails,66,-0.4148936170212766,69.14893617021278
148,chemtrails,67,-0.43956043956043955,70.32967032967034
149,chemtrails,68,-0.2826086956521739,73.91304347826086
150,chemtrails,69,-0.38461538461538464,73.62637362637363
151,chemtrails,70,-0.3111111111111111,70.0
152,chemtrails,71,-0.4111111111111111,74.44444444444444
153,chemtrails,72,-0.45555555555555555,71.11111111111111
154,chemtrails,73,-0.4888888888888889,70.0
155,chemtrails,74,-0.43333333333333335,80.0
156,chemtrails,75,-0.3888888888888889,76.66666666666667
157,chemtrails,76,-0.4444444444444444,82.22222222222221
158,chemtrails,77,-0.4222222222222222,76.66666666666667
159,chemtrails,78,-0.4891304347826087,75.0
160,chemtrails,79,-0.4175824175824176,79.12087912087912
161,chemtrails,80,-0.4065934065934066,87.91208791208791
162,flatearth,0,-0.06666666666666667,33.33333333333333
163,flatearth,1,-0.13333333333333333,41.11111111111111
164,flatearth,2,-0.15555555555555556,40.0
165,flatearth,3,-0.2111111111111111,44.44444444444444
166,flatearth,4,-0.2222222222222222,44.44444444444444
167,flatearth,5,-0.23333333333333334,47.77777777777778
168,flatearth,6,-0.2,42.22222222222222
169,flatearth,7,-0.17777777777777778,48.888888888888886
170,flatearth,8,-0.15555555555555556,51.11111111111111
171,flatearth,9,-0.26373626373626374,48.35164835164835
172,flatearth,10,-0.16304347826086957,41.30434782608695
173,flatearth,11,-0.2,51.0
174,flatearth,12,-0.21,48.0
175,flatearth,13,-0.14,56.00000000000001
176,flatearth,14,-0.15,53.0
177,flatearth,15,-0.13,55.00000000000001
178,flatearth,16,-0.08,57.99999999999999
179,flatearth,17,-0.09,53.0
180,flatearth,18,-0.08,63.0
181,flatearth,19,-0.10869565217391304,59.78260869565217
182,flatearth,20,-0.15789473684210525,54.736842105263165
183,flatearth,21,-0.1702127659574468,61.702127659574465
184,flatearth,22,-0.10869565217391304,58.69565217391305
185,flatearth,23,-0.13333333333333333,61.111111111111114
186,flatearth,24,-0.07777777777777778,56.666666666666664
187,flatearth,25,-0.23333333333333334,57.77777777777777
188,flatearth,26,-0.15555555555555556,55.55555555555556
189,flatearth,27,-0.22105263157894736,61.05263157894737
190,flatearth,28,-0.08602150537634409,66.66666666666666
191,flatearth,29,-0.08791208791208792,60.43956043956044
192,flatearth,30,-0.13333333333333333,55.55555555555556
193,flatearth,31,-0.09473684210526316,56.84210526315789
194,flatearth,32,-0.054945054945054944,57.14285714285714
195,flatearth,33,-0.03333333333333333,71.11111111111111
196,flatearth,34,-0.022222222222222223,72.22222222222221
197,flatearth,35,-0.16666666666666666,68.88888888888889
198,flatearth,36,-0.23333333333333334,65.55555555555556
199,flatearth,37,-0.06666666666666667,77.77777777777779
200,flatearth,38,-0.12222222222222222,77.77777777777779
201,flatearth,39,-0.1,83.33333333333334
202,flatearth,40,-0.011111111111111112,93.33333333333333
203,flatearth,41,-0.24444444444444444,78.88888888888889
204,flatearth,42,-0.36666666666666664,63.33333333333333
205,flatearth,43,-0.28888888888888886,67.77777777777779
206,flatearth,44,-0.45555555555555555,62.22222222222222
207,flatearth,45,-0.5,54.44444444444444
208,flatearth,46,-0.5164835164835165,60.43956043956044
209,flatearth,47,-0.5111111111111111,61.111111111111114
210,flatearth,48,-0.532608695652174,60.86956521739131
211,flatearth,49,-0.4791666666666667,57.291666666666664
212,flatearth,50,-0.43010752688172044,70.96774193548387
213,flatearth,51,-0.4731182795698925,60.215053763440864
214,flatearth,52,-0.4891304347826087,68.47826086956522
215,flatearth,53,-0.4888888888888889,66.66666666666666
216,flatearth,54,-0.4222222222222222,76.66666666666667
217,flatearth,55,-0.45555555555555555,72.22222222222221
218,flatearth,56,-0.4888888888888889,66.66666666666666
219,flatearth,57,-0.6111111111111112,60.0
220,flatearth,58,-0.5444444444444444,62.22222222222222
221,flatearth,59,-0.5333333333333333,66.66666666666666
222,flatearth,60,-0.4888888888888889,67.77777777777779
223,flatearth,61,-0.4666666666666667,63.33333333333333
224,flatearth,62,-0.5444444444444444,61.111111111111114
225,flatearth,63,-0.4222222222222222,72.22222222222221
226,flatearth,64,-0.4888888888888889,73.33333333333333
227,flatearth,65,-0.5274725274725275,69.23076923076923
228,flatearth,66,-0.43333333333333335,67.77777777777779
229,flatearth,67,-0.4948453608247423,70.10309278350515
230,flatearth,68,-0.5157894736842106,71.57894736842105
231,flatearth,69,-0.46875,67.70833333333334
232,flatearth,70,-0.37755102040816324,74.48979591836735
233,flatearth,71,-0.44,69.0
234,flatearth,72,-0.47474747474747475,70.70707070707071
235,flatearth,73,-0.45,69.0
236,flatearth,74,-0.422680412371134,70.10309278350515
237,flatearth,75,-0.32608695652173914,79.34782608695652
238,flatearth,76,-0.3111111111111111,78.88888888888889
239,flatearth,77,-0.4111111111111111,77.77777777777779
240,flatearth,78,-0.43333333333333335,76.66666666666667
241,flatearth,79,-0.45555555555555555,76.66666666666667
242,flatearth,80,-0.28888888888888886,82.22222222222221
243,moonlanding,0,-0.13333333333333333,33.33333333333333
244,moonlanding,1,-0.17777777777777778,36.666666666666664
245,moonlanding,2,-0.17777777777777778,42.22222222222222
246,moonlanding,3,-0.16666666666666666,42.22222222222222
247,moonlanding,4,-0.25,35.869565217391305
248,moonlanding,5,-0.2222222222222222,33.33333333333333
249,moonlanding,6,-0.3333333333333333,27.77777777777778
250,moonlanding,7,-0.20652173913043478,41.30434782608695
251,moonlanding,8,-0.15217391304347827,32.608695652173914
252,moonlanding,9,-0.28,34.0
253,moonlanding,10,-0.3125,37.5
254,moonlanding,11,-0.3333333333333333,37.77777777777778
255,moonlanding,12,-0.3111111111111111,36.666666666666664
256,moonlanding,13,-0.3111111111111111,38.88888888888889
257,moonlanding,14,-0.2857142857142857,38.46153846153847
258,moonlanding,15,-0.2857142857142857,51.64835164835166
259,moonlanding,16,-0.2222222222222222,40.0
260,moonlanding,17,-0.23333333333333334,44.44444444444444
261,moonlanding,18,-0.2111111111111111,50.0
262,moonlanding,19,-0.24175824175824176,49.45054945054945
263,moonlanding,20,-0.25555555555555554,53.333333333333336
264,moonlanding,21,-0.26373626373626374,48.35164835164835
265,moonlanding,22,-0.23076923076923078,48.35164835164835
266,moonlanding,23,-0.18888888888888888,48.888888888888886
267,moonlanding,24,-0.18888888888888888,48.888888888888886
268,moonlanding,25,-0.15463917525773196,60.824742268041234
269,moonlanding,26,-0.16129032258064516,56.98924731182796
270,moonlanding,27,-0.20652173913043478,64.13043478260869
271,moonlanding,28,-0.20652173913043478,61.95652173913043
272,moonlanding,29,-0.16326530612244897,65.3061224489796
273,moonlanding,30,-0.1935483870967742,69.89247311827957
274,moonlanding,31,-0.12087912087912088,68.13186813186813
275,moonlanding,32,-0.23333333333333334,70.0
276,moonlanding,33,-0.3,64.44444444444444
277,moonlanding,34,-0.2777777777777778,64.44444444444444
278,moonlanding,35,-0.2,78.88888888888889
279,moonlanding,36,-0.18888888888888888,78.88888888888889
280,moonlanding,37,-0.12222222222222222,82.22222222222221
281,moonlanding,38,-0.2111111111111111,86.66666666666667
282,moonlanding,39,-0.14444444444444443,93.33333333333333
283,moonlanding,40,-0.15555555555555556,100.0
284,moonlanding,41,-0.3111111111111111,65.55555555555556
285,moonlanding,42,-0.3,67.77777777777779
286,moonlanding,43,-0.25555555555555554,72.22222222222221
287,moonlanding,44,-0.25274725274725274,70.32967032967034
288,moonlanding,45,-0.3020833333333333,66.66666666666666
289,moonlanding,46,-0.3402061855670103,67.0103092783505
290,moonlanding,47,-0.3877551020408163,64.28571428571429
291,moonlanding,48,-0.3333333333333333,63.63636363636363
292,moonlanding,49,-0.41,55.00000000000001
293,moonlanding,50,-0.35,72.0
294,moonlanding,51,-0.5050505050505051,63.63636363636363
295,moonlanding,52,-0.46938775510204084,63.26530612244898
296,moonlanding,53,-0.5053763440860215,67.74193548387096
297,moonlanding,54,-0.6021505376344086,60.215053763440864
298,moonlanding,55,-0.45555555555555555,57.77777777777777
299,moonlanding,56,-0.45054945054945056,65.93406593406593
300,moonlanding,57,-0.4945054945054945,67.03296703296702
301,moonlanding,58,-0.4725274725274725,69.23076923076923
302,moonlanding,59,-0.4777777777777778,75.55555555555556
303,moonlanding,60,-0.4777777777777778,73.33333333333333
304,moonlanding,61,-0.5,70.0
305,moonlanding,62,-0.4111111111111111,75.55555555555556
306,moonlanding,63,-0.42857142857142855,72.52747252747253
307,moonlanding,64,-0.4175824175824176,75.82417582417582
308,moonlanding,65,-0.4111111111111111,78.88888888888889
309,moonlanding,66,-0.4065934065934066,83.51648351648352
310,moonlanding,67,-0.45054945054945056,82.41758241758241
311,moonlanding,68,-0.4175824175824176,85.71428571428571
312,moonlanding,69,-0.34375,85.41666666666666
313,moonlanding,70,-0.40860215053763443,90.32258064516128
314,moonlanding,71,-0.34408602150537637,91.39784946236558
315,moonlanding,72,-0.3804347826086957,86.95652173913044
316,moonlanding,73,-0.4065934065934066,87.91208791208791
317,moonlanding,74,-0.35555555555555557,88.88888888888889
318,moonlanding,75,-0.358695652173913,90.21739130434783
319,moonlanding,76,-0.36666666666666664,87.77777777777777
320,moonlanding,77,-0.37362637362637363,89.01098901098901
321,moonlanding,78,-0.35555555555555557,86.66666666666667
322,moonlanding,79,-0.4065934065934066,89.01098901098901
323,moonlanding,80,-0.2857142857142857,100.0
324,vaccines,0,-0.2222222222222222,18.88888888888889
325,vaccines,1,-0.17204301075268819,21.50537634408602
326,vaccines,2,-0.32608695652173914,27.173913043478258
327,vaccines,3,-0.16129032258064516,30.107526881720432
328,vaccines,4,-0.3111111111111111,27.77777777777778
329,vaccines,5,-0.32608695652173914,29.347826086956523
330,vaccines,6,-0.28888888888888886,37.77777777777778
331,vaccines,7,-0.21739130434782608,33.69565217391305
332,vaccines,8,-0.17582417582417584,25.274725274725274
333,vaccines,9,-0.18478260869565216,32.608695652173914
334,vaccines,10,-0.3076923076923077,31.868131868131865
335,vaccines,11,-0.2087912087912088,34.065934065934066
336,vaccines,12,-0.16483516483516483,47.25274725274725
337,vaccines,13,-0.25,39.130434782608695
338,vaccines,14,-0.15053763440860216,38.70967741935484
339,vaccines,15,-0.11578947368421053,47.368421052631575
340,vaccines,16,-0.15053763440860216,46.236559139784944
341,vaccines,17,-0.23958333333333334,45.83333333333333
342,vaccines,18,-0.13978494623655913,49.46236559139785
343,vaccines,19,-0.09473684210526316,45.26315789473684
344,vaccines,20,-0.19387755102040816,41.83673469387755
345,vaccines,21,-0.32978723404255317,37.234042553191486
346,vaccines,22,-0.29473684210526313,38.94736842105263
347,vaccines,23,-0.28865979381443296,46.391752577319586
348,vaccines,24,-0.22580645161290322,41.935483870967744
349,vaccines,25,-0.17525773195876287,46.391752577319586
350,vaccines,26,-0.22826086956521738,36.95652173913043
351,vaccines,27,-0.16666666666666666,47.91666666666667
352,vaccines,28,-0.14432989690721648,56.70103092783505
353,vaccines,29,-0.17708333333333334,51.041666666666664
354,vaccines,30,-0.13636363636363635,51.13636363636363
355,vaccines,31,-0.13333333333333333,50.0
356,vaccines,32,-0.19540229885057472,48.275862068965516
357,vaccines,33,-0.16470588235294117,43.529411764705884
358,vaccines,34,-0.18888888888888888,50.0
359,vaccines,35,-0.19540229885057472,42.5287356321839
360,vaccines,36,-0.3181818181818182,45.45454545454545
361,vaccines,37,-0.3068181818181818,47.72727272727273
362,vaccines,38,-0.1590909090909091,47.72727272727273
363,vaccines,39,-0.21348314606741572,47.19101123595505
364,vaccines,40,-0.28888888888888886,44.44444444444444
365,vaccines,41,-0.313953488372093,38.372093023255815
366,vaccines,42,-0.45977011494252873,42.5287356321839
367,vaccines,43,-0.6046511627906976,34.883720930232556
368,vaccines,44,-0.5783132530120482,37.34939759036144
369,vaccines,45,-0.4470588235294118,41.17647058823529
370,vaccines,46,-0.5487804878048781,32.926829268292686
371,vaccines,47,-0.44047619047619047,41.66666666666667
372,vaccines,48,-0.38823529411764707,36.470588235294116
373,vaccines,49,-0.4268292682926829,41.46341463414634
374,vaccines,50,-0.3855421686746988,28.915662650602407
375,vaccines,51,-0.5357142857142857,29.761904761904763
376,vaccines,52,-0.4642857142857143,32.142857142857146
377,vaccines,53,-0.43373493975903615,28.915662650602407
378,vaccines,54,-0.4444444444444444,34.5679012345679
379,vaccines,55,-0.43902439024390244,36.58536585365854
380,vaccines,56,-0.4457831325301205,37.34939759036144
381,vaccines,57,-0.5308641975308642,39.50617283950617
382,vaccines,58,-0.43373493975903615,34.93975903614458
383,vaccines,59,-0.46987951807228917,36.144578313253014
384,vaccines,60,-0.44047619047619047,34.523809523809526
385,vaccines,61,-0.524390243902439,29.268292682926827
386,vaccines,62,-0.5185185185185185,37.03703703703704
387,vaccines,63,-0.5783132530120482,39.75903614457831
388,vaccines,64,-0.5060240963855421,42.168674698795186
389,vaccines,65,-0.5061728395061729,38.2716049382716
390,vaccines,66,-0.6219512195121951,29.268292682926827
391,vaccines,67,-0.5764705882352941,29.411764705882355
392,vaccines,68,-0.5903614457831325,34.93975903614458
393,vaccines,69,-0.6144578313253012,30.120481927710845
394,vaccines,70,-0.6419753086419753,33.33333333333333
395,vaccines,71,-0.5783132530120482,31.32530120481928
396,vaccines,72,-0.5555555555555556,40.74074074074074
397,vaccines,73,-0.5555555555555556,24.691358024691358
398,vaccines,74,-0.4567901234567901,34.5679012345679
399,vaccines,75,-0.5975609756097561,32.926829268292686
400,vaccines,76,-0.5185185185185185,38.2716049382716
401,vaccines,77,-0.5487804878048781,35.36585365853659
402,vaccines,78,-0.5365853658536586,29.268292682926827
403,vaccines,79,-0.524390243902439,34.146341463414636
